Customer,Destination,Time Differences,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Total Helmet,Receive Year,Delivery Year,Category
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,3,3,0,0,0,0,0,8,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,3,3,1,0,0,0,0,0,7,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,3,3,1,0,0,0,0,0,7,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,0,5,1,0,0,0,0,6,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,1,0,0,0,0,0,6,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,2,2,0,0,0,0,0,6,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,2,2,0,0,0,0,0,6,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,1,1,0,0,0,0,0,5,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,2,0,0,0,0,0,0,5,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,0,3,1,0,0,0,0,0,5,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,3,1,1,0,0,0,0,0,5,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,2,0,0,0,0,0,5,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,3,1,0,0,0,0,0,5,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,1,1,1,0,0,0,0,0,4,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,2,0,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,2,0,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,1,1,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,1,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,3,0,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,1,2,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,1,0,0,0,0,0,4,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,0,1,1,0,0,0,0,0,3,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,0,2,1,0,0,0,0,3,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,1,1,0,0,0,0,0,3,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,1,1,0,0,0,0,0,0,3,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,2,0,0,0,0,0,0,3,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,1,0,0,0,0,0,0,3,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,0,0,0,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,0,0,1,0,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,1,1,0,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,0,0,2,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,0,0,2,0,0,0,0,2,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,0,1,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,1,0,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,1,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,1,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,1,1,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,2,0,0,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,1,1,0,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,2,0,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,1,0,0,0,0,0,0,2,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,2017,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,2018,3
J&J TRADING CO LTD,KOREA,1,no,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,12,42,78,90,54,0,0,0,0,276,2018,2018,1
KINGSTAR,CHINA,1,no,0,0,0,12,30,66,66,66,0,0,0,0,240,2017,2017,1
KINGSTAR,CHINA,1,no,0,0,0,0,30,54,54,48,0,0,0,0,186,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,24,60,60,36,0,0,0,0,180,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,18,42,54,42,24,0,0,0,0,180,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,18,48,42,54,0,0,0,0,168,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,24,48,54,36,0,0,0,0,168,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,30,42,42,36,0,0,0,0,150,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,30,36,42,42,0,0,0,0,150,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,30,36,42,42,0,0,0,0,150,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,24,42,42,24,0,0,0,0,132,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,24,42,36,24,0,0,0,0,132,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,18,30,36,30,0,0,0,0,114,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,12,36,24,36,0,0,0,0,114,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,12,24,36,24,12,0,0,0,0,108,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,0,42,30,36,0,0,0,0,108,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,18,30,30,24,0,0,0,0,102,2017,2017,0
KINGSTAR,SHANGHAI,1,no,0,0,0,0,18,30,30,24,0,0,0,0,102,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,6,36,36,24,0,0,0,0,102,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,6,36,36,24,0,0,0,0,102,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,24,42,30,0,0,0,0,0,102,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,12,24,24,24,0,0,0,0,84,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,0,18,30,30,0,0,0,0,78,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,12,18,18,24,0,0,0,0,72,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,12,24,18,12,0,0,0,0,72,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,12,18,18,12,0,0,0,0,66,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,18,18,18,0,0,0,0,66,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,18,18,12,0,0,0,0,60,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,18,18,18,0,0,0,0,60,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,24,12,6,0,0,0,0,48,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,18,12,18,0,0,0,0,48,2017,2017,3
KINGSTAR,SHANGHAI,1,no,0,0,0,0,6,12,12,12,0,0,0,0,42,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,12,0,0,0,0,42,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,12,0,0,0,0,42,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,18,18,6,0,0,0,0,42,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,6,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,6,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,6,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,6,6,12,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,12,12,12,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,0,12,18,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,6,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,18,18,0,0,0,0,0,36,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,6,12,6,0,0,0,0,30,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,12,12,6,0,0,0,0,30,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,12,12,0,0,0,0,30,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,6,6,6,0,0,0,0,24,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,6,6,6,0,0,0,0,24,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,6,6,6,0,0,0,0,24,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,6,12,0,0,0,0,24,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,6,6,0,0,0,0,18,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,6,6,0,0,0,0,18,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,0,6,6,0,0,0,0,18,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,6,6,0,0,0,0,18,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,1,3,7,1,0,0,0,0,12,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,6,6,0,0,0,0,0,12,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,6,0,0,0,0,0,0,12,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,1,0,1,7,0,0,0,0,9,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,0,6,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,0,0,0,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,4,2,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,0,6,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,6,0,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,0,0,0,0,0,0,0,6,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,0,2,0,0,0,0,2,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,0,0,0,1,0,0,0,0,1,2017,2017,3
KINGSTAR,CHINA,26,no,0,0,0,24,78,90,90,54,0,0,0,0,336,2018,2018,1
KINGSTAR,CHINA,40,no,0,0,0,24,78,90,90,54,0,0,0,0,336,2018,2018,1
KINGSTAR,CHINA,26,no,0,0,0,24,78,78,78,54,0,0,0,0,312,2018,2018,1
KINGSTAR,CHINA,40,no,0,0,0,24,78,78,78,54,0,0,0,0,312,2018,2018,1
KINGSTAR,CHINA,1,no,0,0,0,6,42,78,96,60,0,0,0,0,282,2018,2018,1
KINGSTAR,CHINA,26,no,0,0,0,24,54,66,72,48,0,0,0,0,264,2018,2018,1
KINGSTAR,CHINA,1,no,0,0,0,6,42,66,78,54,0,0,0,0,246,2018,2018,1
KINGSTAR,CHINA,40,no,0,0,0,24,42,72,66,42,0,0,0,0,246,2018,2018,1
KINGSTAR,CHINA,26,no,0,0,0,24,42,66,66,42,0,0,0,0,240,2018,2018,1
KINGSTAR,CHINA,26,no,0,0,0,24,42,66,66,42,0,0,0,0,240,2018,2018,1
KINGSTAR,CHINA,26,no,0,0,0,24,54,60,60,42,0,0,0,0,240,2018,2018,1
KINGSTAR,CHINA,41,no,0,0,0,24,42,66,66,42,0,0,0,0,240,2018,2018,1
KINGSTAR,CHINA,1,no,0,0,0,0,42,66,66,42,0,0,0,0,216,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,42,66,66,42,0,0,0,0,216,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,42,66,66,42,0,0,0,0,216,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,36,66,66,42,0,0,0,0,210,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,18,54,60,54,24,0,0,0,0,210,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,36,54,66,36,0,0,0,0,198,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,0,36,54,66,42,0,0,0,0,198,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,30,54,66,36,0,0,0,0,192,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,36,60,60,36,0,0,0,0,192,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,36,60,60,36,0,0,0,0,192,2018,2018,0
KINGSTAR,CHINA,31,no,0,0,0,12,30,54,54,36,0,0,0,0,186,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,30,48,54,42,0,0,0,0,180,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,30,54,54,42,0,0,0,0,180,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,30,54,54,42,0,0,0,0,180,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,30,60,60,24,0,0,0,0,174,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,0,30,42,54,42,0,0,0,0,168,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,12,36,42,42,24,0,0,0,0,156,2018,2018,0
KINGSTAR,CHINA,31,no,0,0,0,0,30,48,48,30,0,0,0,0,156,2018,2018,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,42,48,42,18,0,0,0,0,150,2017,2017,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,42,48,42,18,0,0,0,0,150,2017,2017,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,42,48,42,18,0,0,0,0,150,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,24,36,48,42,0,0,0,0,150,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,36,42,42,24,0,0,0,0,144,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,30,42,42,24,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,30,42,42,24,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,30,42,42,24,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,12,30,42,30,24,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,18,36,48,36,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,18,48,42,24,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,12,30,42,36,18,0,0,0,0,138,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,0,18,42,48,24,0,0,0,0,132,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,12,24,30,36,30,0,0,0,0,132,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,30,42,42,18,0,0,0,0,132,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,12,24,30,36,30,0,0,0,0,132,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,24,30,36,30,0,0,0,0,126,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,24,42,42,18,0,0,0,0,126,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,24,36,36,24,0,0,0,0,120,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,24,36,36,24,0,0,0,0,120,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,24,36,36,24,0,0,0,0,120,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,18,42,42,18,0,0,0,0,120,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,12,24,36,30,18,0,0,0,0,120,2018,2018,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,30,36,36,12,0,0,0,0,114,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,6,18,30,36,24,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,24,36,36,18,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,24,36,36,18,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,24,42,36,12,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,18,36,36,24,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,18,42,30,24,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,18,36,36,24,0,0,0,0,114,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,12,18,24,30,24,0,0,0,0,108,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,24,24,24,30,0,0,0,0,108,2018,2018,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,30,30,30,12,0,0,0,0,102,2017,2017,0
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,30,30,30,12,0,0,0,0,102,2017,2017,0
KINGSTAR,CHINA,1,no,0,0,0,0,18,30,30,24,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,30,30,30,12,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,30,30,30,12,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,18,24,30,24,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,31,no,0,0,0,0,18,30,30,24,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,31,no,0,0,0,0,18,30,30,24,0,0,0,0,102,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,0,18,30,30,18,0,0,0,0,96,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,12,24,36,24,0,0,0,0,96,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,24,30,30,0,0,0,0,96,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,36,24,0,0,0,0,96,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,18,24,24,18,0,0,0,0,90,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,24,24,18,18,0,0,0,0,90,2018,2018,0
KINGSTAR,CHINA,1,no,0,0,0,6,18,24,24,12,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,18,24,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,12,30,30,12,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,26,no,0,0,0,0,12,24,24,24,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,12,30,30,12,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,12,24,24,24,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,0,18,24,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,40,no,0,0,0,6,12,24,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,18,24,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,18,24,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,18,18,24,18,0,0,0,0,84,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,12,30,24,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,24,24,18,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,24,24,18,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,6,12,24,24,12,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,6,12,24,24,12,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,6,12,24,24,12,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,6,18,18,24,12,0,0,0,0,78,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,6,24,24,18,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,41,no,0,0,0,0,12,24,24,12,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,14,no,0,0,0,0,18,18,18,18,0,0,0,0,72,2018,2018,0
KINGSTAR,CHINA,12,no,0,0,0,0,12,18,18,18,0,0,0,0,66,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,12,18,18,12,6,0,0,0,0,66,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,12,18,18,0,0,0,0,60,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,12,12,18,18,0,0,0,0,60,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,12,18,18,12,0,0,0,0,60,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,12,12,18,18,0,0,0,0,60,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,6,12,12,12,12,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,40,no,0,0,0,0,12,18,18,6,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,6,18,12,18,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,6,12,24,12,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,18,12,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,12,18,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,18,12,12,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,6,18,18,6,6,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,6,12,18,12,6,0,0,0,0,54,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,6,12,12,12,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,26,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,40,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,40,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,12,no,0,0,0,0,6,12,18,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,41,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,41,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,41,no,0,0,0,0,6,18,18,6,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,CHINA,14,no,0,0,0,0,12,12,12,12,0,0,0,0,48,2018,2018,3
KINGSTAR,SHANGHAI,1,yes,0,0,0,0,12,12,12,6,0,0,0,0,42,2017,2017,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,12,0,0,0,0,42,2018,2018,3
KINGSTAR,CHINA,1,no,0,0,0,0,6,12,12,12,0,0,0,0,42,2018,2018,3
