"Customer","POS NO","PO NO","Standard","Destination","POS Receive Date","POS Delivery Date","Model/Type","Description","XXS","XS (48)","XS/S","S(50)","M(52)","L(54)","XL(56)","XXL","3XL","4XL","S/M","L/XL","Other"
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT CONVAIR","MATT ANTHRACITE/YELLOW","","","","","12","12","6","6","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT CONVAIR","TOURTECH RED FLUO","","","","","12","12","6","6","","","","",""
"MKA","255","181107","ECE","SINGAPORE","Monday, 12 November 2018","DES-2018","NF-J","MOTION MATT YELLOW FLUO","","","","","12","12","12","","","","","",""
"MKA","255","181107","ECE","SINGAPORE","Monday, 12 November 2018","DES-2018","NF-J","MOTION MATT RED FLUO","","","","","12","12","12","","","","","",""
"MKA","255","181107","ECE","SINGAPORE","Monday, 12 November 2018","DES-2018","NF-J","MOTION WHITE GLOSS","","","","","12","12","12","","","","","",""
"MKA","255","181107","ECE","SINGAPORE","Monday, 12 November 2018","DES-2018","NF-J","XAVI FORES REPLICA","","","","","12","12","12","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT KR-1","ESPAGARO REPLICA GREY 2017","","","","8","12","6","6","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT KR-1","ESPAGARO REPLICA GREY 2017","","","","8","12","6","6","","","","","",""
"MKA","153","MKA/TCK/SGP/160824 REV2","ECE","SINGAPORE","Thursday, 24 November 2016","25 November 2016","VENOM OPEN","NINJA KID","","","","","","","","","","","12","18",""
"MKA","1","MKA/TCK/SGP/161229","ECE","SINGAPORE","Wednesday, 11 January 2017","ASAP","KYT VENOM OPEN ","SAN MARINO CIRCUIT","","","","","24","6","","","","","","",""
"MKA","055","MKA/TCK/SGP/170321","ECE","SINGAPURA","Wednesday, 22 March 2017","ASAP","KYT VENOM OPEN FACE (DOUBLE D RING)","ARROW","","","","","","","","","","","18","12",""
"MKA","055","MKA/TCK/SGP/170321","ECE","SINGAPURA","Wednesday, 22 March 2017","ASAP","KYT VENOM OPEN FACE (DOUBLE D RING)","PLAIN ANTHARCITE MATT","","","","","","","","","","","18","12",""
"MKA","055","MKA/TCK/SGP/170321","ECE","SINGAPURA","Wednesday, 22 March 2017","ASAP","KYT VENOM OPEN FACE (DOUBLE D RING)","PLAIN WHITE GLOSS","","","","","","","","","","","12","18",""
"MKA","133","BY WA (19-06-17)","ECE","MALAYSIA","Monday, 19 June 2017","ASAP","KYT KR-1","YAMAHA BLUE","","14","","15","1","","","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","ROSSO MUGELLO","","","","","","24","6","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","ARROW","","","","","","24","6","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT KR-1","ESPAGARO REPLICA 2017(NO APRIL)(BLACK/YELLOW)","","","","3","12","12","3","","","","","",""
"MKA","182","170720 (REV 01)","ECE","MALAYSIA","Friday, 15 September 2017","ASAP","KYT KR-1","ESPAGARO REPLICA GREY 2017","","","","3","12","12","3","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","ALEIX ESPAGARO REPLICA 2016","","","","","","18","12","","","","","",""
"MKA","223","170928","ECE","SINGAPORE","Thursday, 23 November 2017","ASAP","KYT VENOM OPEN","ALEIX ESPAGARO REPLICA 2016","","","","","","18","12","","","","","",""
"MKA","165","URGENT REV.2","ECE","SINGAPORE","Friday, 03 August 2018","10 August 2018","KYT VENOM OPEN","SIMONE CORSI REPLICA","","","","","12","12","","6","","","","",""
"MKA","165","URGENT REV.2","ECE","SINGAPORE","Friday, 03 August 2018","10 August 2018","KYT CONVAIR","PLAIN WHITE","","","","","12","12","6","","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT VENOM OPEN","ESPARGARO REPLICA 2017 FUXIA","","","","","12","12","6","","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT VENOM OPEN","SUPERFLUO YELLOW","","","","","6","9","9","6","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT VENOM OPEN","ROSSO MUGELLO REPLICA","","","","","6","12","6","6","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT VENOM OPEN","ARROW","","","","","6","12","6","6","","","","",""
"MKA","188","180901 (REV 01)","ECE","SINGAPORE","Thursday, 11 October 2018","01 October 2018","KYT HELLCAT","MIMETIC MATT RED","","","","","12","12","","6","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT KR-1","ALEIX ESPAGAROREPLICA 2016 (BLUE/YELLOW)","","","","8","8","6","6","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT KR-1","ALEIX ESPAGAROREPLICA 2016 (BLUE/YELLOW)","","","","8","8","6","6","","","","","",""
"MKA","3","MKA","ECE","MALAYSIA","Tuesday, 12 January 2016","ASAP","KYT SLIDE","DOUBLE VISOR PLAIN RED","","","","","13","12","","","","","","",""
"MKA","3","MKA","ECE","MALAYSIA","Tuesday, 12 January 2016","ASAP","KYT SLIDE","DOUBLE VISOR PLAIN BLACK","","","","","12","13","","","","","","",""
"MKA","80","MKA/MSIA/TCK/160424","ECE","SINGAPORE","Monday, 25 April 2016","ASAP","VENOM FULL FACE","SERIE #2 WHITE/GUNMETAL/ORANGE FLUO","","","","12","","12","","","","","","",""
"MKA","94","MKA/TCK/MSIA/160506","ECE","MALAYSIA","Monday, 09 May 2016","ASAP","FALCON","IANNONE MUGELLO 2015","","","","","","","","","","","12","12",""
"MKA","127","MKA/TCK/SGP/160712 REV1","ECE","SINGAPORE","Tuesday, 12 July 2016","ASAP","VENOM OPEN","SIMONE CORSI REPLICA","","","","","","","","","","","12","12",""
"MKA","153","MKA/TCK/SGP/160824 REV2","ECE","SINGAPORE","Thursday, 24 November 2016","25 November 2016","VENOM OPEN","SIMONE CORSI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","153","MKA/TCK/SGP/160824 REV2","ECE","SINGAPORE","Thursday, 24 November 2016","25 November 2016","VENOM OPEN","ANDREA LOCATELLI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","153","MKA/TCK/SGP/160824 REV2","ECE","SINGAPORE","Thursday, 24 November 2016","25 November 2016","VENOM OPEN","SUPERFLUO YELLOW","","","","","","","","","","","12","12",""
"MKA","38","MKA-170217","ECE","MALAYSIA","Wednesday, 22 February 2017","ASAP","KYT VENOM OPEN (ECE SHELL WITH DOUBLE D RING)","TOPPAN REPLICA","","","","","","","","","","","12","12",""
"MKA","055","MKA/TCK/SGP/170321","ECE","SINGAPURA","Wednesday, 22 March 2017","ASAP","KYT VENOM OPEN FACE (DOUBLE D RING)","SUPER FLUO RED","","","","","","","","","","","12","12",""
"MKA","055","MKA/TCK/SGP/170321","ECE","SINGAPURA","Wednesday, 22 March 2017","ASAP","KYT VENOM OPEN FACE (DOUBLE D RING)","THITIPONG REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","075","MKA/TCK/MSIA/170412HC","ECE","MALAYSIA","Wednesday, 12 April 2017","ASAP","KYT HELLCAT (SINGLE VISOR)","PLAIN WHITE GLOSS","","","","","","12","","12","","","","",""
"MKA","092","MKA/TCK/MSIA/170503FC","ECE","MALAYSIA","Wednesday, 03 May 2017","ASAP","KYT KR-1 FULL FACE (DOUBLE D RING)","ALEIX ESPARGARO REPLICA 2016(BLUE/YELLOW)","","","","5","8","8","3","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","ALEIX ESPAGARO REPLICA 2016 (NO SUZUKI)","","","","","","18","6","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","SIMONE CORSI REPLICA 2016","","","","","","18","6","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","STAR","","","","","","18","6","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","SUPER FLUO CARBON YELLOW/RED(FROM GALAXY SLIDE#03)","","","","","","18","6","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","PLAIN RED FLUO (USE ROSSO MUGELLO RED)","","","","","","12","12","","","","","",""
"MKA","161","MKA/TCK/SGP/170715 REV 01","ECE","SINGAPORE","Monday, 24 July 2017","ASAP","KYT VENOM OPEN","PLAIN MATT ANTRACITE","","","","","","12","12","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT KR-1","ESPAGARO REPLICA 2016 (BLUE/YELLOW)","","","","6","6","6","6","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","XAVIER SIMEON REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","THITIPONG MOTO2 REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","TOPAN REPLICA","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","ALEIX ESPAGARO REPLICA 2016 NO SUZUKI","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","SIMONE CORSI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","ANDREA LOCATELLI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 04 August 2017","ASAP","KYT VENOM FULL FACE","LUCA MARCONI","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01","ECE","MALAYSIA","Monday, 07 August 2017","ASAP","KYT NF-R","PLAIN PEARL WHITE","","","","","12","","12","","","","","",""
"MKA","181","170717 REV 01","ECE","MALAYSIA","Monday, 07 August 2017","ASAP","KYT VENOM FULL FACE  (DOUBLE VISOR)","TOPAN REPLICA","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01","ECE","MALAYSIA","Monday, 07 August 2017","ASAP","KYT VENOM FULL FACE  (DOUBLE VISOR)","ALEIX ESPAGARO REPLICA 2016 NO SUZUKI","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01","ECE","MALAYSIA","Monday, 07 August 2017","ASAP","KYT VENOM FULL FACE  (DOUBLE VISOR)","ANDREA LOCATELLI REPLICA","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT NF-R","PLAIN PEARL WHITE","","","","","12","","12","","","","","",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT NF-R","PLAIN MATT BLACK","","","","","12","","12","","","","","",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","IANNONE REPLICA 2015 NO DUCATI","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","TOPAN REPLICA","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","ALEIX ESPAGARO REPLICA 2016 NO SUZUKI","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","ANDREA LOCATELLI REPLICA","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","XAVIER SIMEON REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","THITIPONG MOTO 2 REPLICA 2015","","","","","","","","","","","12","12",""
"MKA","","170717","ECE","MALAYSIA","Tuesday, 22 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","SIMONE CORSI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT NF-R","PLAIN PEARL WHITE","","","","","12","","12","","","","","",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT NF-R","PLAIN MATT BLACK","","","","","12","","12","","","","","",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","IANNONE REPLICA 2015 NO DUCATI","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","TOPAN REPLICA","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","ALEIX ESPAGARO REPLICA 2016 NO SUZUKI","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","ANDREA LOCATELLI REPLICA","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","XAVIER SIMEON REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","THITIPONG MOTO 2 REPLICA 2015","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 01 REV 04","ECE","MALAYSIA","Friday, 25 August 2017","ASAP","KYT VENOM FULL FACE (DOUBLE VISOR)","SIMONE CORSI REPLICA 2016","","","","","","","","","","","12","12",""
"MKA","181","170717 REV 05","ECE","MALAYSIA","Friday, 08 September 2017","ASAP","KYT NF-R (PINLOCK INCLUDE)","PLAIN PEARL WHITE","","","","","12","","12","","","","","",""
"MKA","181","170717 REV 05","ECE","MALAYSIA","Friday, 08 September 2017","ASAP","KYT NF-R (PINLOCK INCLUDE)","PLAIN MATT BLACK","","","","","12","","12","","","","","",""
"MKA","182","170720 (REV 01)","ECE","MALAYSIA","Friday, 15 September 2017","ASAP","KYT KR-1","ALEIX ESPAGARO REPLICA 2016(BLUE/YELLOW)","","","","6","6","6","6","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT NFR","ENERGY GREEN/BLUE","","","","","12","12","","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT NFR","ENERGY ANTRACHITE/RED","","","","","12","12","","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT NFR","ENERGY GREEN/BLUE","","","","","12","12","","","","","","",""
"MKA","182","170720","ECE","MALAYSIA","Friday, 29 September 2017","ASAP","KYT NFR","ENERGY ANTRACHITE/RED","","","","","12","12","","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","ESPAGARO REPLICA GREY 2017","","","","","","12","12","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","ESPAGARO 2017 FUXIA","","","","","","12","12","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","ANDREA LOCATELLI REPLICA 2016","","","","","","18","6","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","STAR","","","","","","12","12","","","","","",""
"MKA","233","170928","ECE","SINGAPURA","Friday, 29 September 2017","ASAP","KYT VENOM OPEN","ANDI GILANG CEV 2017","","","","","","12","12","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT NFR","ESPARGARO REPLICA FUXIA","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT NFR","HEXAGON ORANGE","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT NFR","HAEXAGON SILVER ","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT NFR","HEXAGON YELLOW","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT VENOM FULL FACE","IANNONE REPLICA 2015(NO DUCATI LOGO)","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT VENOM FULL FACE","SIMONE CORSI REPLICA 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT VENOM FULL FACE","ANDREA LOCATELLI 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11","ECE","MALAYSIA","Wednesday, 18 October 2017","ASAP","KYT VENOM FULL FACE","LUCA MARCONI REPLICA","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT NFR","ESPARGARO REPLICA FUXIA","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT NFR","HEXAGON ORANGE","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT NFR","HAEXAGON SILVER ","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT NFR","HEXAGON YELLOW","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT VENOM FULL FACE","IANNONE REPLICA 2015(NO DUCATI LOGO)","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT VENOM FULL FACE","SIMONE CORSI REPLICA 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT VENOM FULL FACE","ANDREA LOCATELLI 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 01","ECE","MALAYSIA","Monday, 30 October 2017","ASAP","KYT VENOM FULL FACE","LUCA MARCONI REPLICA","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT NFR","ESPARGARO REPLICA FUXIA","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT NFR","HEXAGON ORANGE","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT NFR","HAEXAGON SILVER ","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT NFR","HEXAGON YELLOW","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT VENOM FULL FACE","IANNONE REPLICA 2015(NO DUCATI LOGO)","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT VENOM FULL FACE","SIMONE CORSI REPLICA 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT VENOM FULL FACE","ANDREA LOCATELLI 2016","","","","","12","12","","","","","","",""
"MKA","237","171017 N11 REV 02","ECE","MALAYSIA","Tuesday, 21 November 2017","ASAP","KYT VENOM FULL FACE","LUCA MARCONI REPLICA","","","","","12","12","","","","","","",""
"MKA","223","170928","ECE","SINGAPORE","Thursday, 23 November 2017","ASAP","KYT VENOM OPEN","ESPAGARO REPLICA GREY 2017","","","","","","12","12","","","","","",""
"MKA","223","170928","ECE","SINGAPORE","Thursday, 23 November 2017","ASAP","KYT VENOM OPEN","ESPAGARO 2017 FUXIA","","","","","","12","12","","","","","",""
"MKA","223","170928","ECE","SINGAPORE","Thursday, 23 November 2017","ASAP","KYT VENOM OPEN","ANDREA LOCATELLI REPLICA 2016","","","","","","18","6","","","","","",""
"MKA","223","170928","ECE","SINGAPORE","Thursday, 23 November 2017","ASAP","KYT VENOM OPEN","STAR","","","","","","12","12","","","","","",""
